number_to_find	slope	count
4297	0.0	0
4324	1.3514698789123533e-07	1
4326	0.0	0
4341	1.3514698789123533e-07	1
4343	1.3514698789123533e-07	1
4363	1.3514698789123533e-07	1
4365	1.3514698789123533e-07	1
4368	6.757349394561766e-07	5
4370	0.0	0
4390	2.7029397578247065e-07	2
4392	0.0	0
4404	2.7029397578247065e-07	2
4407	1.3514698789123533e-07	1
4409	0.0	0
4451	1.3514698789123533e-07	1
4453	0.0	0
4470	1.3514698789123533e-07	1
4517	2.7029397578247065e-07	2
4519	0.0	0
4531	5.405879515649413e-07	4
4534	1.3514698789123533e-07	1
4536	0.0	0
4578	1.3514698789123533e-07	1
4580	0.0	0
4600	1.3514698789123533e-07	1
4602	0.0	0
4619	2.7029397578247065e-07	2
4622	1.3514698789123533e-07	1
4624	0.0	0
4641	1.3514698789123533e-07	1
4644	1.3514698789123533e-07	1
4646	0.0	0
4666	1.3514698789123533e-07	1
4668	0.0	0
4707	1.3514698789123533e-07	1
4729	2.7029397578247065e-07	2
4732	1.3514698789123533e-07	1
4734	0.0	0
4754	1.3514698789123533e-07	1
4756	0.0	0
4798	2.7029397578247065e-07	2
4800	0.0	0
4878	4.05440963673706e-07	3
4881	1.3514698789123533e-07	1
4883	0.0	0
4900	2.7029397578247065e-07	2
4903	1.3514698789123533e-07	1
4905	0.0	0
4925	1.3514698789123533e-07	1
4927	1.3514698789123533e-07	1
4969	1.3514698789123533e-07	1
4971	1.3514698789123533e-07	1
4996	6.757349394561766e-07	5
4998	0.0	0
5018	4.05440963673706e-07	3
5020	0.0	0
5032	2.7029397578247065e-07	2
5035	1.3514698789123533e-07	1
5037	0.0	0
5049	5.405879515649413e-07	4
5052	0.0	0
5057	2.7029397578247065e-07	2
5059	0.0	0
5079	2.7029397578247065e-07	2
5081	0.0	0
5096	0.0	0
5118	0.0	0
5159	2.7029397578247065e-07	2
5162	1.3514698789123533e-07	1
5164	0.0	0
5181	2.7029397578247065e-07	2
5184	1.3514698789123533e-07	1
5186	0.0	0
5206	1.3514698789123533e-07	1
5208	0.0	0
5250	1.3514698789123533e-07	1
5252	0.0	0
5269	2.7029397578247065e-07	2
5272	1.3514698789123533e-07	1
5274	0.0	0
5291	1.3514698789123533e-07	1
5294	1.3514698789123533e-07	1
5296	0.0	0
5316	1.3514698789123533e-07	1
5318	0.0	0
5335	1.3514698789123533e-07	1
5357	0.0	0
5382	2.7029397578247065e-07	2
5384	0.0	0
5484	2.7029397578247065e-07	2
5487	2.7029397578247065e-07	2
5489	0.0	0
5514	5.405879515649413e-07	4
5516	0.0	0
5531	1.3514698789123533e-07	1
5533	0.0	0
5550	1.3514698789123533e-07	1
5597	1.3514698789123533e-07	1
5599	0.0	0
5616	2.7029397578247065e-07	2
5663	2.7029397578247065e-07	2
5665	0.0	0
5685	2.7029397578247065e-07	2
5687	0.0	0
5765	2.7029397578247065e-07	2
5768	2.7029397578247065e-07	2
5770	0.0	0
5795	4.05440963673706e-07	3
5797	0.0	0
5812	1.3514698789123533e-07	1
5814	0.0	0
5826	4.05440963673706e-07	3
5829	0.0	0
5853	2.7029397578247065e-07	2
5856	1.3514698789123533e-07	1
5858	0.0	0
5873	1.3514698789123533e-07	1
5875	2.7029397578247065e-07	2
5878	1.3514698789123533e-07	1
5880	0.0	0
5895	0.0	0
5900	2.7029397578247065e-07	2
5902	0.0	0
5944	4.05440963673706e-07	3
5946	0.0	0
6024	1.3514698789123533e-07	1
6027	2.7029397578247065e-07	2
6029	0.0	0
6046	1.3514698789123533e-07	1
6049	2.7029397578247065e-07	2
6051	0.0	0
6068	0.0	0
6107	5.405879515649413e-07	4
6110	1.3514698789123533e-07	1
6112	0.0	0
6134	0.0	0
6154	1.3514698789123533e-07	1
6156	0.0	0
6176	1.3514698789123533e-07	1
6178	0.0	0
6239	2.7029397578247065e-07	2
6242	1.3514698789123533e-07	1
6244	0.0	0
6283	1.3514698789123533e-07	1
6308	2.7029397578247065e-07	2
6310	0.0	0
6322	9.460289152386473e-07	7
6325	1.3514698789123533e-07	1
6327	0.0	0
6352	1.3514698789123533e-07	1
6354	0.0	0
6366	2.7029397578247065e-07	2
6391	1.3514698789123533e-07	1
6393	0.0	0
6410	4.05440963673706e-07	3
6418	2.7029397578247065e-07	2
6420	0.0	0
6435	1.3514698789123533e-07	1
6437	0.0	0
6457	1.3514698789123533e-07	1
6459	0.0	0
6479	1.3514698789123533e-07	1
6481	1.3514698789123533e-07	1
6520	2.7029397578247065e-07	2
6523	2.7029397578247065e-07	2
6525	0.0	0
6550	5.405879515649413e-07	4
6552	0.0	0
6567	1.3514698789123533e-07	1
6569	0.0	0
6586	1.3514698789123533e-07	1
6633	2.7029397578247065e-07	2
6635	0.0	0
6652	1.3514698789123533e-07	1
6721	2.7029397578247065e-07	2
6723	0.0	0
6735	4.05440963673706e-07	3
6738	1.3514698789123533e-07	1
6740	0.0	0
6782	1.3514698789123533e-07	1
6784	1.3514698789123533e-07	1
6804	1.3514698789123533e-07	1
6806	0.0	0
6831	4.05440963673706e-07	3
6833	0.0	0
6862	1.3514698789123533e-06	10
6865	0.0	0
6870	1.3514698789123533e-07	1
6872	0.0	0
6889	2.7029397578247065e-07	2
6892	1.3514698789123533e-07	1
6894	0.0	0
6909	1.3514698789123533e-07	1
6911	2.7029397578247065e-07	2
6914	1.3514698789123533e-07	1
6916	0.0	0
6931	0.0	0
6936	4.05440963673706e-07	3
6938	0.0	0
6980	2.7029397578247065e-07	2
6982	0.0	0
7038	2.7029397578247065e-07	2
7041	1.3514698789123533e-07	1
7043	0.0	0
7060	4.05440963673706e-07	3
7063	1.3514698789123533e-07	1
7065	0.0	0
7082	1.3514698789123533e-07	1
7104	0.0	0
7156	4.05440963673706e-07	3
7158	0.0	0
7170	1.3514698789123533e-07	1
7192	1.3514698789123533e-07	1
7195	2.7029397578247065e-07	2
7197	0.0	0
7217	2.7029397578247065e-07	2
7219	0.0	0
7258	0.0	0
7275	2.7029397578247065e-07	2
7278	1.3514698789123533e-07	1
7280	0.0	0
7297	2.7029397578247065e-07	2
7300	1.3514698789123533e-07	1
7302	0.0	0
7322	2.7029397578247065e-07	2
7324	0.0	0
7366	1.3514698789123533e-07	1
7368	0.0	0
7424	6.757349394561766e-07	5
7427	0.0	0
7432	1.3514698789123533e-07	1
7434	0.0	0
7459	2.7029397578247065e-07	2
7461	0.0	0
7471	1.3514698789123533e-07	1
7473	2.7029397578247065e-07	2
7476	4.05440963673706e-07	3
7478	0.0	0
7490	4.05440963673706e-07	3
7498	2.7029397578247065e-07	2
7500	0.0	0
7520	2.7029397578247065e-07	2
7522	0.0	0
7537	1.3514698789123533e-07	1
7539	0.0	0
7559	0.0	0
7578	1.3514698789123533e-07	1
7581	1.3514698789123533e-07	1
7583	0.0	0
7600	1.3514698789123533e-07	1
7603	1.3514698789123533e-07	1
7605	0.0	0
7622	1.3514698789123533e-07	1
7691	2.7029397578247065e-07	2
7693	0.0	0
7727	4.05440963673706e-07	3
7730	0.0	0
7735	2.7029397578247065e-07	2
7737	0.0	0
7749	2.7029397578247065e-07	2
7752	1.3514698789123533e-07	1
7754	0.0	0
7774	1.3514698789123533e-07	1
7776	1.3514698789123533e-07	1
7779	2.7029397578247065e-07	2
7781	0.0	0
7798	0.0	0
7818	1.3514698789123533e-07	1
7820	0.0	0
7881	4.05440963673706e-07	3
7884	1.3514698789123533e-07	1
7886	0.0	0
7928	1.3514698789123533e-07	1
7930	1.3514698789123533e-07	1
7950	1.3514698789123533e-07	1
7952	0.0	0
7977	5.405879515649413e-07	4
7979	0.0	0
8008	6.757349394561766e-07	5
8011	0.0	0
8016	1.3514698789123533e-07	1
8018	0.0	0
8055	1.3514698789123533e-07	1
8057	2.7029397578247065e-07	2
8060	2.7029397578247065e-07	2
8062	0.0	0
8077	0.0	0
8096	5.405879515649413e-07	4
8099	1.3514698789123533e-07	1
8101	0.0	0
8126	1.3514698789123533e-07	1
8128	0.0	0
8143	1.3514698789123533e-07	1
8145	1.3514698789123533e-07	1
8165	1.3514698789123533e-07	1
8167	1.3514698789123533e-07	1
8192	4.05440963673706e-07	3
8194	0.0	0
8236	5.405879515649413e-07	4
8238	0.0	0
8250	2.7029397578247065e-07	2
8253	1.3514698789123533e-07	1
8255	0.0	0
8272	1.3514698789123533e-07	1
8275	1.3514698789123533e-07	1
8277	0.0	0
8294	0.0	0
8316	0.0	0
8338	0.0	0
8368	8.352083851678343e-05	618
8370	0.0	0
8404	1.3514698789123533e-07	1
8421	2.7029397578247065e-07	2
8424	1.3514698789123533e-07	1
8426	0.0	0
8451	4.05440963673706e-07	3
8453	0.0	0
8468	1.3514698789123533e-07	1
8487	0.0	0
8509	1.3514698789123533e-07	1
8512	1.3514698789123533e-07	1
8514	0.0	0
8531	1.3514698789123533e-07	1
8539	2.7029397578247065e-07	2
8541	0.0	0
8553	0.0	0
8570	6.757349394561766e-07	5
8573	0.0	0
8617	1.3514698789123533e-07	1
8619	1.3514698789123533e-07	1
8639	0.0	0
8666	2.7029397578247065e-07	2
8668	0.0	0
8702	4.05440963673706e-07	3
8705	0.0	0
8749	1.3514698789123533e-07	1
8751	1.3514698789123533e-07	1
8754	5.405879515649413e-07	4
8756	0.0	0
8771	2.7029397578247065e-07	2
8773	1.3514698789123533e-07	1
8812	1.3514698789123533e-07	1
8815	2.7029397578247065e-07	2
8817	0.0	0
8842	2.7029397578247065e-07	2
8844	0.0	0
8856	0.0	0
8873	4.05440963673706e-07	3
8876	0.0	0
8917	2.7029397578247065e-07	2
8942	0.0	0
8947	2.7029397578247065e-07	2
8949	0.0	0
8964	1.3514698789123533e-07	1
8966	2.7029397578247065e-07	2
8969	4.05440963673706e-07	3
8971	0.0	0
8983	1.3514698789123533e-07	1
9013	2.7029397578247065e-07	2
9015	0.0	0
9027	0.0	0
9052	1.3514698789123533e-07	1
9054	0.0	0
9071	1.3514698789123533e-07	1
9093	1.3514698789123533e-07	1
9118	1.3514698789123533e-07	1
9120	0.0	0
9132	4.05440963673706e-07	3
9135	1.3514698789123533e-07	1
9137	1.3514698789123533e-07	1
9162	1.3514698789123533e-07	1
9164	0.0	0
9179	0.0	0
9184	1.3514698789123533e-07	1
9186	0.0	0
9193	0.00094305568150504	6978
9196	0.0	0
9240	0.0	0
9250	1.3514698789123533e-07	1
9252	0.0	0
9262	0.0	0
9308	4.05440963673706e-07	3
9311	1.3514698789123533e-07	1
9313	0.0	0
9355	1.3514698789123533e-07	1
9357	0.0	0
9377	1.3514698789123533e-07	1
9379	0.0	0
9399	1.3514698789123533e-07	1
9401	0.0	0
9443	1.3514698789123533e-07	1
9445	0.0	0
9509	1.3514698789123533e-07	1
9511	0.0	0
9553	1.3514698789123533e-07	1
9555	0.0	0
9575	1.3514698789123533e-07	1
9577	0.0	0
9619	4.05440963673706e-07	3
9621	0.0	0
9641	4.05440963673706e-07	3
9643	0.0	0
9663	5.405879515649413e-07	4
9665	0.0	0
9699	1.3514698789123533e-07	1
9702	2.7029397578247065e-07	2
9704	0.0	0
9721	1.3514698789123533e-07	1
9724	1.3514698789123533e-07	1
9726	0.0	0
9743	0.0	0
9765	1.3514698789123533e-07	1
9804	2.7029397578247065e-07	2
9807	1.3514698789123533e-07	1
9809	0.0	0
9834	5.405879515649413e-07	4
9836	0.0	0
9851	1.3514698789123533e-07	1
9853	0.0	0
9870	2.7029397578247065e-07	2
9917	1.3514698789123533e-07	1
9919	0.0	0
9939	1.3514698789123533e-07	1
9941	0.0	0
9958	1.3514698789123533e-07	1
9961	1.3514698789123533e-07	1
9963	0.0	0
9980	1.3514698789123533e-07	1
9983	2.7029397578247065e-07	2
9985	0.0	0
10002	0.0	0
10085	2.7029397578247065e-07	2
10088	1.3514698789123533e-07	1
10090	0.0	0
10107	1.3514698789123533e-07	1
10110	1.3514698789123533e-07	1
10112	0.0	0
10132	1.3514698789123533e-07	1
10134	0.0	0
10173	2.7029397578247065e-07	2
10220	1.3514698789123533e-07	1
10222	1.3514698789123533e-07	1
10242	1.3514698789123533e-07	1
10244	1.3514698789123533e-07	1
10247	2.338042890518371e-05	173
10249	0.0	0
10269	9.244053971760496e-05	684
10271	0.0	0
10283	1.3514698789123533e-07	1
10286	2.7029397578247065e-07	2
10288	0.0	0
10305	0.0	0
10349	0.0	0
10366	2.7029397578247065e-07	2
10369	0.0	0
10388	2.7029397578247065e-07	2
10391	1.3514698789123533e-07	1
10393	0.0	0
10413	1.3514698789123533e-07	1
10415	0.0	0
10457	1.3514698789123533e-07	1
10459	0.0	0
10501	2.7029397578247065e-07	2
10503	0.0	0
10520	2.7029397578247065e-07	2
10523	2.7029397578247065e-07	2
10525	0.0	0
10537	5.405879515649413e-07	4
10540	0.0	0
10545	1.3514698789123533e-07	1
10547	0.0	0
10567	1.3514698789123533e-07	1
10569	0.0	0
10584	0.0	0
10606	0.0	0
10655	5.405879515649413e-07	4
10657	0.0	0
10677	5.405879515649413e-07	4
10679	0.0	0
10691	2.7029397578247065e-07	2
10694	1.3514698789123533e-07	1
10696	0.0	0
10713	1.3514698789123533e-07	1
10716	1.3514698789123533e-07	1
10718	0.0	0
10738	1.3514698789123533e-07	1
10740	0.0	0
10757	1.3514698789123533e-07	1
10779	1.3514698789123533e-07	1
10804	1.3514698789123533e-07	1
10806	0.0	0
10831	0.00022745238062094904	1683
10833	0.0	0
10848	1.3514698789123533e-07	1
10850	0.0	0
10862	5.405879515649413e-07	4
10865	0.0	0
10870	4.05440963673706e-07	3
10872	0.0	0
10909	1.3514698789123533e-07	1
10911	0.0	0
10931	0.0	0
10972	1.3514698789123533e-07	1
10975	1.3514698789123533e-07	1
10977	0.0	0
10994	1.3514698789123533e-07	1
10997	2.7029397578247065e-07	2
10999	0.0	0
11016	1.3514698789123533e-07	1
11085	1.3514698789123533e-07	1
11087	0.0	0
11099	5.405879515649413e-07	4
11102	0.0	0
11107	1.3514698789123533e-07	1
11109	0.0	0
11146	1.3514698789123533e-07	1
11148	2.7029397578247065e-07	2
11168	0.0	0
11195	1.3514698789123533e-07	1
11197	0.0	0
11217	4.05440963673706e-07	3
11219	0.0	0
11226	8.10881927347412e-07	6
11229	0.0	0
11234	1.3514698789123533e-07	1
11236	0.0	0
11253	2.7029397578247065e-07	2
11256	1.3514698789123533e-07	1
11258	0.0	0
11273	1.3514698789123533e-07	1
11275	2.7029397578247065e-07	2
11278	1.3514698789123533e-07	1
11280	0.0	0
11295	0.0	0
11300	1.3514698789123533e-07	1
11302	0.0	0
11319	2.7029397578247065e-07	2
11344	1.3514698789123533e-07	1
11346	0.0	0
11366	1.3514698789123533e-07	1
11368	0.0	0
11388	1.3514698789123533e-07	1
11390	0.0	0
11432	1.3514698789123533e-07	1
11434	0.0	0
11454	1.3514698789123533e-07	1
11456	0.0	0
11498	2.7029397578247065e-07	2
11500	0.0	0
11586	5.5410265035406485e-06	41
11588	0.0	0
11600	2.7029397578247065e-07	2
11603	1.3514698789123533e-07	1
11605	0.0	0
11622	1.3514698789123533e-07	1
11625	2.7029397578247065e-07	2
11627	0.0	0
11647	1.3514698789123533e-07	1
11649	0.0	0
11688	2.7029397578247065e-07	2
11713	1.3514698789123533e-07	1
11715	0.0	0
11735	4.05440963673706e-07	3
11737	0.0	0
11757	1.3514698789123533e-07	1
11759	0.0	0
11774	1.3514698789123533e-07	1
11776	1.3514698789123533e-07	1
11779	4.05440963673706e-07	3
11781	0.0	0
11881	2.7029397578247065e-07	2
11884	1.3514698789123533e-07	1
11886	0.0	0
11925	1.3514698789123533e-07	1
11950	1.3514698789123533e-07	1
11952	0.0	0
11964	2.7029397578247065e-07	2
11967	1.3514698789123533e-07	1
11969	0.0	0
11994	2.7029397578247065e-07	2
11996	0.0	0
12008	1.3514698789123533e-07	1
12033	1.3514698789123533e-07	1
12035	0.0	0
12055	1.3514698789123533e-07	1
12057	1.3514698789123533e-07	1
12060	5.405879515649413e-07	4
12062	0.0	0
12074	1.3514698789123533e-07	1
12118	1.3514698789123533e-07	1
12143	4.05440963673706e-07	3
12145	0.0	0
12162	0.0	0
12187	2.7029397578247065e-07	2
12189	0.0	0
12245	2.7029397578247065e-07	2
12248	1.3514698789123533e-07	1
12250	0.0	0
12267	2.7029397578247065e-07	2
12270	1.3514698789123533e-07	1
12272	0.0	0
12292	1.3514698789123533e-07	1
12294	1.3514698789123533e-07	1
12336	2.7029397578247065e-07	2
12338	0.0	0
12363	4.05440963673706e-07	3
12365	0.0	0
12438	1.3514698789123533e-07	1
12441	1.3514698789123533e-07	1
12443	0.0	0
12465	1.3514698789123533e-07	1
12468	4.05440963673706e-07	3
12470	0.0	0
12482	0.0	0
12504	0.0	0
12526	1.3514698789123533e-07	1
12570	2.7029397578247065e-07	2
12578	6.757349394561766e-07	5
12580	0.0	0
12595	1.3514698789123533e-07	1
12597	1.3514698789123533e-07	1
12600	6.757349394561766e-07	5
12602	0.0	0
12614	1.3514698789123533e-07	1
12622	6.757349394561766e-07	5
12624	0.0	0
12639	1.3514698789123533e-07	1
12641	0.0	0
12658	1.3514698789123533e-07	1
12680	1.3514698789123533e-07	1
12705	2.7029397578247065e-07	2
12707	0.0	0
12724	0.0	0
12749	4.05440963673706e-07	3
12751	0.0	0
12763	2.7029397578247065e-07	2
12766	1.3514698789123533e-07	1
12768	0.0	0
12785	2.7029397578247065e-07	2
12788	1.3514698789123533e-07	1
12790	0.0	0
12810	1.3514698789123533e-07	1
12812	0.0	0
12854	1.3514698789123533e-07	1
