number_to_find	slope	count
2115	0.00013189132155104195	1
2117	0.0	0
2134	0.0	0
2156	0.0	0
2178	0.00013189132155104195	1
2247	0.00013189132155104195	1
2249	0.00013189132155104195	1
2252	0.0005275652862041678	4
2254	0.0	0
2288	0.0	0
2327	0.00013189132155104195	1
2330	0.00013189132155104195	1
2332	0.0	0
2354	0.0	0
2371	0.00013189132155104195	1
2393	0.0002637826431020839	2
2418	0.00013189132155104195	1
2420	0.0	0
2445	0.0002637826431020839	2
2447	0.0	0
2462	0.00013189132155104195	1
2464	0.00013189132155104195	1
2481	0.0002637826431020839	2
2484	0.0002637826431020839	2
2486	0.0	0
2511	0.0002637826431020839	2
2513	0.0	0
2525	0.00013189132155104195	1
2550	0.00013189132155104195	1
2552	0.0	0
2572	0.0002637826431020839	2
2574	0.0	0
2581	0.009891849116328146	75
2584	0.0	0
2589	0.0	0
2613	0.0002637826431020839	2
2616	0.00013189132155104195	1
2618	0.0	0
2628	0.00013189132155104195	1
2630	0.00013189132155104195	1
2633	0.00013189132155104195	1
2635	0.0	0
2650	0.0	0
2660	0.0003956739646531258	3
2662	0.0	0
2674	0.00013189132155104195	1
2696	0.0	0
2721	0.00013189132155104195	1
2723	0.0	0
2748	0.00013189132155104195	1
2750	0.0	0
2762	0.0002637826431020839	2
2787	0.00013189132155104195	1
2789	0.0	0
2809	0.00013189132155104195	1
2811	0.00013189132155104195	1
2814	0.0005275652862041678	4
2816	0.0	0
2831	0.00013189132155104195	1
2833	0.0	0
2897	0.0002637826431020839	2
2899	0.0	0
2916	0.0002637826431020839	2
2919	0.00013189132155104195	1
2921	0.0	0
2985	0.0002637826431020839	2
2987	0.0	0
3029	0.0005275652862041678	4
3031	0.0	0
3038	0.0007913479293062516	6
3041	0.00013189132155104195	1
3043	0.00013189132155104195	1
3065	0.00013189132155104195	1
3068	0.00013189132155104195	1
3070	0.0	0
3085	0.0	0
3090	0.00013189132155104195	1
3092	0.0	0
3107	0.00013189132155104195	1
3109	0.0	0
3131	0.0	0
3153	0.0	0
3205	0.0005275652862041678	4
3207	0.0	0
3214	0.0003956739646531258	3
3217	0.00013189132155104195	1
3219	0.00013189132155104195	1
3236	0.0002637826431020839	2
3239	0.0	0
3261	0.00013189132155104195	1
3263	0.0	0
3288	0.0002637826431020839	2
